"fileid","fid","dist","ratio"
1451_409_0_1,1451,61,0.54954954954955
1451_409_0_2,1451,44,0.54320987654321
1452_409_1_1,1452,50,0.318471337579618
1452_409_1_2,1452,15,0.138888888888889
1453_409_2_1,1453,59,0.327777777777778
1453_409_2_2,1453,47,0.262569832402235
1454_409_3_1,1454,26,0.155688622754491
1454_409_3_2,1454,29,0.173652694610778
1455_409_4_1,1455,29,0.138095238095238
1455_409_4_2,1455,29,0.138095238095238
1456_409_5_1,1456,10,0.434782608695652
1457_40_0_1,1457,115,0.136579572446556
1458_40_1_1,1458,324,0.584837545126354
1458_40_1_2,1458,22,0.0379965457685665
1461_40_4_1,1461,27,0.166666666666667
1461_40_4_2,1461,8,0.0493827160493827
1462_40_5_1,1462,5,0.0446428571428571
1463_40_6_1,1463,24,1
1463_40_6_2,1463,46,0.528735632183908
1464_410_0_1,1464,41,0.0639625585023401
1464_410_0_2,1464,43,0.0803738317757009
1465_411_0_1,1465,73,0.257042253521127
1465_411_0_2,1465,65,0.254901960784314
1468_412_1_1,1468,14,1
1468_412_1_2,1468,41,0.854166666666667
1469_412_2_1,1469,24,0.069364161849711
1469_412_2_2,1469,30,0.118110236220472
1470_413_0_1,1470,69,0.202941176470588
147_111_2_1,147,130,0.530612244897959
1473_414_1_1,1473,52,0.0550847457627119
1474_414_2_1,1474,61,0.575471698113208
1474_414_2_2,1474,59,0.830985915492958
1477_415_1_1,1477,66,0.0869565217391304
1477_415_1_2,1477,56,0.0606060606060606
1479_415_3_2,1479,23,0.174242424242424
1480_416_0_1,1480,257,0.218909710391823
148_1120_0_1,148,71,0.112877583465819
1483_416_3_1,1483,5,1
1483_416_3_2,1483,7,0.170731707317073
1484_416_4_1,1484,111,0.792857142857143
1484_416_4_2,1484,135,0.964285714285714
1485_417_0_1,1485,124,0.322077922077922
1485_417_0_2,1485,260,0.590909090909091
1487_417_2_1,1487,49,0.114754098360656
1488_417_3_1,1488,12,0.0302267002518892
1490_418_0_1,1490,56,0.205882352941176
149_1121_0_1,149,35,0.0513196480938416
1491_419_0_1,1491,58,0.158904109589041
1491_419_0_2,1491,74,0.236421725239617
1492_419_1_1,1492,41,0.611940298507463
1492_419_1_2,1492,22,0.328358208955224
1493_419_2_1,1493,35,0.573770491803279
1493_419_2_2,1493,21,0.344262295081967
1494_41_0_1,1494,102,0.733812949640288
1496_41_2_1,1496,74,0.106936416184971
1497_41_3_1,1497,101,0.437229437229437
1497_41_3_2,1497,161,1
1498_420_0_1,1498,89,0.106332138590203
1499_421_0_1,1499,84,0.19811320754717
1499_421_0_2,1499,24,0.183206106870229
150_1122_0_1,150,88,0.16988416988417
150_1122_0_2,150,116,0.213627992633518
1501_422_1_1,1501,4,1
1502_423_0_1,1502,25,0.0290697674418605
1503_424_0_1,1503,89,0.106332138590203
1503_424_0_2,1503,59,0.0697399527186761
1504_424_1_1,1504,20,0.952380952380952
1504_424_1_2,1504,26,0.148571428571429
1505_425_0_1,1505,37,0.160869565217391
1506_426_0_1,1506,83,0.0739750445632799
1506_426_0_2,1506,174,0.15091066782307
1507_427_0_1,1507,1,0.0006765899864682
1507_427_0_2,1507,3,0.001977587343441
1508_427_1_1,1508,156,0.525252525252525
1509_428_0_1,1509,32,0.0927536231884058
1509_428_0_2,1509,70,0.265151515151515
15_1008_0_1,15,17,0.0313653136531365
15_1008_0_2,15,20,0.0347222222222222
1510_428_1_1,1510,47,1
151_1123_0_1,151,27,0.037344398340249
151_1123_0_2,151,22,0.0312056737588652
1511_429_0_1,1511,55,0.319767441860465
1511_429_0_2,1511,52,0.448275862068966
1512_42_0_1,1512,176,0.469333333333333
1514_42_2_1,1514,8,0.181818181818182
1515_42_3_1,1515,160,0.62015503875969
1516_430_0_1,1516,33,0.28695652173913
1516_430_0_2,1516,70,0.686274509803922
152_1124_0_1,152,117,0.116186693147964
152_1124_0_2,152,39,0.0316301703163017
1522_436_0_1,1522,40,0.264900662251656
1524_437_1_1,1524,66,0.242647058823529
1524_437_1_2,1524,46,0.184
1525_438_0_1,1525,81,0.238235294117647
1525_438_0_2,1525,70,0.476190476190476
1527_43_0_1,1527,15,0.555555555555556
1527_43_0_2,1527,137,0.655502392344498
1529_441_0_1,1529,226,0.631284916201117
1530_442_0_1,1530,41,0.0514429109159348
1530_442_0_2,1530,138,0.170580964153276
153_1125_0_1,153,22,0.0358890701468189
153_1125_0_2,153,15,0.0280373831775701
1531_442_1_1,1531,20,1
1532_443_0_1,1532,99,0.117437722419929
1532_443_0_2,1532,27,0.0284810126582278
1533_444_0_1,1533,78,0.0573108008817046
1533_444_0_2,1533,53,0.0386297376093294
1534_444_1_1,1534,30,0.241935483870968
1535_445_0_1,1535,46,0.103370786516854
1535_445_0_2,1535,83,0.382488479262673
1536_446_0_1,1536,62,0.054673721340388
1537_447_0_1,1537,26,0.0245283018867925
1537_447_0_2,1537,21,0.0206084396467125
1538_447_1_2,1538,36,1
1539_447_2_1,1539,2,1
1539_447_2_2,1539,10,0.454545454545455
1540_448_0_1,1540,70,0.102941176470588
154_1126_0_1,154,96,0.48
154_1126_0_2,154,149,0.772020725388601
1542_449_1_1,1542,363,0.986413043478261
1544_449_3_1,1544,358,0.988950276243094
1546_449_5_1,1546,422,0.721367521367521
1546_449_5_2,1546,334,0.573883161512027
1547_449_6_1,1547,102,0.645569620253165
1547_449_6_2,1547,36,0.227848101265823
1548_449_7_1,1548,92,0.1134401972873
1548_449_7_2,1548,47,0.0425724637681159
1549_44_0_1,1549,149,0.271402550091075
1549_44_0_2,1549,57,0.183870967741935
1550_44_1_1,1550,26,0.0522088353413655
1550_44_1_2,1550,20,0.0357142857142857
155_1127_0_1,155,67,0.282700421940928
155_1127_0_2,155,44,0.199095022624434
1551_450_0_1,1551,541,0.464377682403433
1551_450_0_2,1551,622,0.614624505928854
1553_450_2_1,1553,58,0.0659090909090909
1553_450_2_2,1553,47,0.0534090909090909
1554_450_3_1,1554,223,0.884920634920635
1555_451_0_1,1555,22,0.0805860805860806
1556_451_1_1,1556,22,0.0425531914893617
1556_451_1_2,1556,49,0.147147147147147
1558_452_0_1,1558,63,0.0678879310344828
1558_452_0_2,1558,26,0.0414012738853503
1559_452_1_1,1559,15,0.789473684210526
1559_452_1_2,1559,44,0.266666666666667
1560_453_0_1,1560,53,0.0786350148367952
1560_453_0_2,1560,23,0.0248112189859763
156_1128_0_1,156,39,0.233532934131737
156_1128_0_2,156,112,0.767123287671233
1561_454_0_1,1561,287,0.388888888888889
1562_454_1_1,1562,69,0.092
1563_454_2_1,1563,31,0.0461309523809524
1563_454_2_2,1563,68,0.114864864864865
1564_454_3_1,1564,149,0.319057815845824
1565_454_4_1,1565,45,0.0557620817843866
1565_454_4_2,1565,92,0.115869017632242
1566_454_5_1,1566,17,0.253731343283582
1566_454_5_2,1566,20,0.298507462686567
1567_455_0_1,1567,14,0.0240137221269297
1568_455_1_1,1568,25,0.0384615384615385
1568_455_1_2,1568,63,0.0969230769230769
157_1129_0_1,157,118,0.302564102564103
157_1129_0_2,157,186,0.531428571428571
1575_456_3_1,1575,164,0.307116104868914
1578_456_6_1,1578,20,0.0497512437810945
1578_456_6_2,1578,51,0.126865671641791
1580_456_8_1,1580,16,0.20253164556962
158_112_0_1,158,236,0.465483234714004
158_112_0_2,158,185,0.413870246085011
1581_457_0_1,1581,48,0.0455840455840456
1581_457_0_2,1581,178,0.142971887550201
1582_457_1_1,1582,8,0.135593220338983
1584_457_3_1,1584,74,0.850574712643678
1584_457_3_2,1584,15,0.172413793103448
1585_458_0_1,1585,79,0.752380952380952
1586_458_1_1,1586,48,0.0642570281124498
1586_458_1_2,1586,35,0.0509461426491994
1588_459_0_1,1588,29,0.0590631364562118
1589_459_1_1,1589,28,1
1589_459_1_2,1589,41,0.333333333333333
1590_459_2_1,1590,2,1
1590_459_2_2,1590,28,0.933333333333333
159_112_1_1,159,7,0.00427089688834655
159_112_1_2,159,14,0.0105026256564141
1591_459_3_1,1591,56,0.380952380952381
1591_459_3_2,1591,68,0.444444444444444
1592_45_0_1,1592,108,0.147742818057456
1592_45_0_2,1592,172,0.324528301886792
1593_460_0_1,1593,218,0.526570048309179
1593_460_0_2,1593,293,1
1594_461_0_1,1594,143,0.183568677792041
1594_461_0_2,1594,15,0.0176263219741481
1595_461_1_1,1595,35,0.165876777251185
1596_462_0_1,1596,28,0.048526863084922
1598_462_2_1,1598,38,0.258503401360544
1598_462_2_2,1598,17,0.26984126984127
1599_463_0_1,1599,51,1
1600_463_1_1,1600,45,0.048025613660619
1600_463_1_2,1600,56,0.113821138211382
160_112_2_1,160,80,0.792079207920792
160_112_2_2,160,80,0.792079207920792
1601_463_2_1,1601,32,0.64
1601_463_2_2,1601,38,0.76
1602_463_3_2,1602,6,0.166666666666667
1603_463_4_1,1603,57,0.838235294117647
1603_463_4_2,1603,10,0.238095238095238
1604_463_5_1,1604,67,0.475177304964539
1604_463_5_2,1604,53,0.576086956521739
1605_463_6_2,1605,28,0.777777777777778
1606_464_0_1,1606,57,0.0652173913043478
1606_464_0_2,1606,44,0.0516431924882629
1607_465_0_1,1607,150,0.242718446601942
1608_466_0_1,1608,145,0.227987421383648
1608_466_0_2,1608,237,0.380417335473515
1609_467_0_1,1609,45,0.195652173913043
1609_467_0_2,1609,41,0.310606060606061
1610_467_1_1,1610,70,0.721649484536082
161_1130_0_1,161,51,0.209876543209877
161_1130_0_2,161,57,0.670588235294118
1611_468_0_1,1611,69,0.128731343283582
1612_468_1_1,1612,8,0.031496062992126
1612_468_1_2,1612,17,0.074235807860262
1613_469_0_1,1613,10,0.0520833333333333
1614_469_1_1,1614,83,0.128086419753086
1614_469_1_2,1614,148,0.201909959072306
1615_469_2_1,1615,57,0.377483443708609
1616_46_0_1,1616,21,0.2
1617_470_0_1,1617,9,0.0340909090909091
1617_470_0_2,1617,36,0.116129032258065
1618_470_1_1,1618,92,0.0814880425155004
1619_470_2_1,1619,303,0.507537688442211
1620_471_0_1,1620,129,0.315403422982885
1620_471_0_2,1620,169,0.849246231155779
1621_471_1_1,1621,152,0.307070707070707
1621_471_1_2,1621,57,0.159663865546218
1622_472_0_1,1622,84,0.211586901763224
1622_472_0_2,1622,56,0.193103448275862
1623_473_0_1,1623,101,0.141258741258741
1623_473_0_2,1623,181,0.335807050092764
1624_474_0_1,1624,180,0.345489443378119
1624_474_0_2,1624,99,0.197211155378486
1625_475_0_1,1625,38,1
1627_477_0_1,1627,12,1
1628_478_0_1,1628,2,1
1630_479_0_1,1630,33,0.0469416785206259
163_1132_0_1,163,79,0.396984924623116
1631_479_1_1,1631,82,0.274247491638796
1632_47_0_1,1632,51,0.82258064516129
1632_47_0_2,1632,28,0.15819209039548
1633_480_0_1,1633,43,0.146757679180887
1634_480_1_1,1634,19,0.0329289428076256
1634_480_1_2,1634,28,0.0446570972886762
1635_480_2_1,1635,350,0.833333333333333
1635_480_2_2,1635,65,0.1
1636_481_0_1,1636,65,0.245283018867925
1636_481_0_2,1636,31,0.176136363636364
1637_481_1_1,1637,282,0.451923076923077
1637_481_1_2,1637,44,0.0512223515715949
1638_481_2_1,1638,54,0.110429447852761
1639_481_3_1,1639,12,0.0789473684210526
1639_481_3_2,1639,82,1
1640_481_4_1,1640,3,1
1641_481_5_2,1641,36,1
1642_481_6_2,1642,28,0.777777777777778
1643_481_7_1,1643,35,0.636363636363636
1643_481_7_2,1643,61,0.859154929577465
1644_482_0_1,1644,12,0.115384615384615
1644_482_0_2,1644,17,0.173469387755102
1645_482_1_1,1645,62,0.131914893617021
1646_482_2_1,1646,66,0.680412371134021
1646_482_2_2,1646,61,0.824324324324324
1647_483_0_1,1647,270,0.589519650655022
1647_483_0_2,1647,26,0.0410742496050553
1648_484_0_1,1648,25,0.235849056603774
1648_484_0_2,1648,77,0.712962962962963
1649_484_1_1,1649,54,0.101503759398496
1650_484_2_1,1650,27,0.0410334346504559
1650_484_2_2,1650,5,0.00783699059561128
1651_485_0_1,1651,74,0.140952380952381
1651_485_0_2,1651,12,0.0364741641337386
1653_486_0_1,1653,86,0.826923076923077
1654_487_0_1,1654,55,0.115546218487395
1654_487_0_2,1654,72,0.173076923076923
1655_487_1_1,1655,21,0.0532994923857868
1655_487_1_2,1655,60,0.165289256198347
1656_488_0_1,1656,102,0.134034165571616
1656_488_0_2,1656,154,0.249594813614263
1657_488_1_2,1657,4,0.111111111111111
1658_488_2_2,1658,2,1
1659_488_3_1,1659,57,0.393103448275862
1659_488_3_2,1659,99,1
1660_489_0_1,1660,63,0.103618421052632
1660_489_0_2,1660,81,0.11376404494382
1661_489_1_2,1661,6,0.166666666666667
1662_489_2_2,1662,6,0.166666666666667
1663_489_3_1,1663,57,0.670588235294118
1663_489_3_2,1663,66,0.523809523809524
1664_489_4_2,1664,6,0.166666666666667
1665_48_0_1,1665,64,0.0866035182679296
1665_48_0_2,1665,147,0.211815561959654
1666_490_0_1,1666,103,0.179755671902269
1666_490_0_2,1666,11,0.0341614906832298
1667_491_0_1,1667,41,0.0828282828282828
1667_491_0_2,1667,20,0.036101083032491
1668_491_1_1,1668,65,0.172872340425532
1668_491_1_2,1668,106,0.471111111111111
1669_491_2_1,1669,102,0.382022471910112
1669_491_2_2,1669,131,0.668367346938776
1670_491_3_1,1670,29,0.725
167_1136_0_1,167,26,0.0286028602860286
1671_492_0_1,1671,74,0.596774193548387
1671_492_0_2,1671,57,0.587628865979381
1672_492_1_1,1672,33,0.2578125
1673_492_2_1,1673,26,0.0869565217391304
1673_492_2_2,1673,28,0.179487179487179
1674_492_3_1,1674,10,0.416666666666667
1676_492_5_1,1676,52,0.123809523809524
1676_492_5_2,1676,29,0.164772727272727
1677_493_0_1,1677,32,0.153846153846154
1677_493_0_2,1677,36,0.264705882352941
1679_493_2_2,1679,23,0.638888888888889
1680_493_3_1,1680,38,0.463414634146341
1680_493_3_2,1680,38,0.283582089552239
168_1137_0_1,168,180,0.28436018957346
168_1137_0_2,168,48,0.0958083832335329
1681_494_0_1,1681,47,0.546511627906977
1683_494_2_2,1683,6,0.166666666666667
1684_494_3_1,1684,42,0.323076923076923
1684_494_3_2,1684,44,0.55
1685_494_4_1,1685,54,1
1685_494_4_2,1685,13,0.220338983050847
1686_495_0_1,1686,60,0.731707317073171
1686_495_0_2,1686,42,1
1687_496_0_1,1687,67,0.055234954657873
1687_496_0_2,1687,57,0.0493934142114385
1688_496_1_1,1688,165,0.253846153846154
1689_496_2_1,1689,21,1
1690_496_3_1,1690,63,0.828947368421053
169_1138_0_1,169,99,0.0878438331854481
1691_497_0_1,1691,86,1
1691_497_0_2,1691,61,0.782051282051282
1692_497_1_1,1692,15,0.75
1693_497_2_1,1693,7,0.0242214532871972
1693_497_2_2,1693,7,0.0327102803738318
1694_498_0_1,1694,29,0.0917721518987342
1694_498_0_2,1694,43,0.120111731843575
1697_498_3_2,1697,6,0.6
1698_498_4_1,1698,23,0.92
1698_498_4_2,1698,32,0.275862068965517
1699_499_0_1,1699,25,1
1701_49_0_1,1701,64,0.106312292358804
1701_49_0_2,1701,186,0.317948717948718
1702_4_0_1,1702,54,0.469565217391304
1702_4_0_2,1702,27,0.482142857142857
1703_4_1_1,1703,10,0.016750418760469
1704_4_2_1,1704,166,0.182017543859649
1705_4_3_1,1705,35,1
1705_4_3_2,1705,31,1
1706_500_0_1,1706,124,0.354285714285714
1706_500_0_2,1706,17,0.0622710622710623
1707_501_0_1,1707,129,0.86
1709_502_0_1,1709,146,0.874251497005988
17_100_0_1,17,50,1
1710_503_0_1,1710,78,0.557142857142857
1710_503_0_2,1710,39,0.410526315789474
171_113_0_1,171,9,0.0354330708661417
171_113_0_2,171,56,0.455284552845528
1711_504_0_1,1711,14,1
1711_504_0_2,1711,24,0.923076923076923
1712_505_0_2,1712,36,0.947368421052632
1713_506_0_1,1713,197,0.374524714828897
1713_506_0_2,1713,62,0.0812581913499345
1714_506_1_1,1714,172,0.238888888888889
1714_506_1_2,1714,214,0.38768115942029
1715_507_0_1,1715,25,0.0718390804597701
1715_507_0_2,1715,14,0.028169014084507
1716_507_1_1,1716,3,1
1716_507_1_2,1716,86,0.914893617021277
1717_507_2_1,1717,105,1
1718_508_0_1,1718,32,0.170212765957447
1718_508_0_2,1718,17,0.128787878787879
1719_508_1_1,1719,34,0.0480225988700565
1720_509_0_1,1720,50,0.333333333333333
172_113_1_2,172,4,0.0363636363636364
1721_509_1_2,1721,7,0.0343137254901961
1722_50_0_1,1722,40,0.975609756097561
1722_50_0_2,1722,44,0.240437158469945
1723_510_0_1,1723,115,0.871212121212121
1723_510_0_2,1723,50,0.847457627118644
1724_511_0_1,1724,38,0.333333333333333
1724_511_0_2,1724,68,0.739130434782609
1725_512_0_1,1725,43,0.358333333333333
1725_512_0_2,1725,74,0.787234042553192
1726_513_0_1,1726,33,0.0303308823529412
1726_513_0_2,1726,28,0.0291970802919708
1727_513_1_1,1727,21,1
1727_513_1_2,1727,26,0.40625
1728_513_2_1,1728,7,0.304347826086957
1728_513_2_2,1728,5,0.0515463917525773
1729_514_0_1,1729,58,0.0520179372197309
1729_514_0_2,1729,44,0.0477223427331887
1730_515_0_1,1730,68,0.715789473684211
1730_515_0_2,1730,46,0.754098360655738
173_1140_0_1,173,28,0.0671462829736211
1732_516_0_1,1732,47,0.162629757785467
1732_516_0_2,1732,44,0.156583629893238
1734_516_2_1,1734,2,1
1734_516_2_2,1734,5,0.0223214285714286
1735_516_3_1,1735,45,1
1736_517_0_1,1736,61,0.983870967741935
1736_517_0_2,1736,52,1
1737_517_1_1,1737,30,0.24
1737_517_1_2,1737,8,0.064
1738_517_2_1,1738,16,1
1738_517_2_2,1738,65,0.8125
1739_518_0_1,1739,35,0.921052631578947
1739_518_0_2,1739,21,0.875
174_1141_0_1,174,35,0.115894039735099
174_1141_0_2,174,25,0.0902527075812274
1741_519_1_1,1741,14,1
1742_51_0_1,1742,32,0.0416124837451235
1742_51_0_2,1742,35,0.042997542997543
1743_520_0_1,1743,6,1
1743_520_0_2,1743,20,0.408163265306122
1744_520_1_1,1744,43,0.0394495412844037
1744_520_1_2,1744,53,0.051207729468599
1745_520_2_1,1745,43,0.0841487279843444
1746_520_3_2,1746,6,0.027027027027027
1747_520_4_1,1747,30,0.0726392251815981
1747_520_4_2,1747,26,0.105263157894737
1748_521_0_1,1748,88,0.261904761904762
1748_521_0_2,1748,142,0.570281124497992
1749_521_1_1,1749,27,0.033457249070632
1749_521_1_2,1749,29,0.0359355638166047
1750_521_2_1,1750,2,1
1750_521_2_2,1750,40,0.645161290322581
175_1142_0_1,175,124,0.146572104018913
175_1142_0_2,175,42,0.0547588005215124
1751_522_0_1,1751,31,0.0396419437340153
1752_522_1_1,1752,39,0.0776892430278884
1754_523_0_1,1754,466,0.872659176029963
1754_523_0_2,1754,155,0.203679369250986
1755_523_1_1,1755,50,0.0834724540901502
1755_523_1_2,1755,37,0.0816777041942605
1756_523_2_1,1756,42,0.106598984771574
1756_523_2_2,1756,224,0.575835475578406
1759_524_1_1,1759,70,0.132827324478178
1759_524_1_2,1759,110,0.234042553191489
1760_524_2_1,1760,179,0.277950310559006
176_1143_0_1,176,14,0.0392156862745098
176_1143_0_2,176,14,0.042042042042042
1761_525_0_1,1761,45,0.107142857142857
1761_525_0_2,1761,22,0.064327485380117
1762_526_0_1,1762,86,0.151408450704225
1762_526_0_2,1762,32,0.0521172638436482
1764_526_2_1,1764,5,1
1764_526_2_2,1764,11,1
1765_526_3_1,1765,1,0.5
1765_526_3_2,1765,1,0.027027027027027
1766_526_4_1,1766,1,0.2
1766_526_4_2,1766,7,0.152173913043478
1767_526_5_1,1767,11,1
1767_526_5_2,1767,2,0.027027027027027
1768_526_6_1,1768,21,1
1769_527_0_1,1769,39,0.0687830687830688
1769_527_0_2,1769,46,0.0704441041347626
1770_528_0_1,1770,44,0.0396753832281335
177_1144_0_1,177,130,0.196078431372549
177_1144_0_2,177,88,0.145214521452145
1771_528_1_1,1771,44,0.656716417910448
1772_529_0_1,1772,66,0.164179104477612
1772_529_0_2,1772,43,0.0717863105175292
1773_52_0_1,1773,11,0.0133333333333333
1774_530_0_1,1774,18,0.0782608695652174
1774_530_0_2,1774,34,0.226666666666667
1775_530_1_1,1775,18,1
1775_530_1_2,1775,23,0.294871794871795
1776_530_2_1,1776,216,0.666666666666667
1776_530_2_2,1776,253,0.581609195402299
1777_531_0_1,1777,161,0.436314363143631
1778_532_0_1,1778,74,0.131672597864769
1778_532_0_2,1778,35,0.0598290598290598
1779_533_0_1,1779,343,0.592400690846287
1779_533_0_2,1779,263,0.498106060606061
1780_534_0_1,1780,220,0.383944153577661
1780_534_0_2,1780,39,0.0948905109489051
178_1145_0_1,178,60,0.140845070422535
178_1145_0_2,178,84,0.186666666666667
1781_535_0_1,1781,79,0.658333333333333
1781_535_0_2,1781,122,0.924242424242424
1782_536_0_2,1782,14,0.0611353711790393
1783_537_0_1,1783,469,0.827160493827161
1783_537_0_2,1783,46,0.11734693877551
1784_538_0_1,1784,61,0.301980198019802
1784_538_0_2,1784,30,0.112359550561798
1785_539_0_1,1785,189,0.352611940298507
1785_539_0_2,1785,54,0.074585635359116
1786_539_1_1,1786,387,0.581954887218045
1787_539_2_1,1787,20,0.0348432055749129
1788_53_0_1,1788,45,0.0621546961325967
1788_53_0_2,1788,37,0.0548148148148148
1789_53_1_1,1789,192,0.267409470752089
1790_540_0_1,1790,151,0.474842767295597
179_1146_0_1,179,31,0.0459940652818991
1791_541_0_1,1791,34,0.104294478527607
1792_541_1_1,1792,2,1
1793_541_2_1,1793,195,0.476772616136919
1794_542_0_1,1794,131,0.321078431372549
1794_542_0_2,1794,160,0.399002493765586
1795_542_1_1,1795,126,0.39622641509434
1795_542_1_2,1795,97,0.850877192982456
1796_542_2_1,1796,9,0.236842105263158
1796_542_2_2,1796,9,0.0416666666666667
1797_542_3_1,1797,11,0.379310344827586
1798_543_0_1,1798,43,0.0551282051282051
1798_543_0_2,1798,47,0.0512540894220284
1799_543_1_1,1799,102,0.331168831168831
1799_543_1_2,1799,95,0.308441558441558
1800_543_2_1,1800,2,1
180_1147_0_1,180,37,0.187817258883249
180_1147_0_2,180,17,0.0876288659793814
1801_544_0_1,1801,6,1
1801_544_0_2,1801,12,0.222222222222222
1802_545_0_1,1802,161,0.134840871021776
1802_545_0_2,1802,79,0.0749525616698292
1803_545_1_1,1803,15,0.114503816793893
1804_545_2_1,1804,15,0.348837209302326
1804_545_2_2,1804,15,0.348837209302326
1805_545_3_1,1805,8,0.0655737704918033
1806_546_0_1,1806,69,0.0579345088161209
1806_546_0_2,1806,47,0.0482051282051282
1807_547_0_1,1807,8,0.0316205533596838
1808_547_1_1,1808,8,0.133333333333333
1808_547_1_2,1808,16,0.533333333333333
1809_547_2_1,1809,4,0.5
1809_547_2_2,1809,13,0.10077519379845
1810_547_3_1,1810,3,1
1810_547_3_2,1810,9,0.257142857142857
181_1148_0_1,181,34,0.182795698924731
181_1148_0_2,181,242,1
1811_547_4_1,1811,63,0.321428571428571
1812_548_0_1,1812,61,0.11317254174397
1812_548_0_2,1812,66,0.136363636363636
1813_549_0_1,1813,55,0.13681592039801
1813_549_0_2,1813,77,0.22
1814_54_0_1,1814,318,0.393077873918418
1816_550_0_1,1816,8,0.00921658986175115
1817_551_0_1,1817,60,0.0665188470066519
1817_551_0_2,1817,111,0.110889110889111
1818_551_1_2,1818,8,0.0353982300884956
1819_552_0_1,1819,19,0.0714285714285714
1819_552_0_2,1819,19,0.075098814229249
1820_553_0_1,1820,231,0.185542168674699
182_1149_0_1,182,31,0.276785714285714
182_1149_0_2,182,34,0.317757009345794
1821_553_1_1,1821,37,0.202185792349727
1821_553_1_2,1821,125,0.683060109289617
1822_553_2_1,1822,22,0.0691823899371069
1823_553_3_1,1823,160,0.536912751677852
1823_553_3_2,1823,242,1
1824_554_0_1,1824,95,0.521978021978022
1824_554_0_2,1824,67,1
1826_555_0_1,1826,22,0.049438202247191
1827_555_1_1,1827,96,0.180451127819549
1827_555_1_2,1827,108,0.20377358490566
1828_556_0_1,1828,297,0.46046511627907
1828_556_0_2,1828,414,0.664526484751204
1829_556_1_1,1829,115,0.24468085106383
1829_556_1_2,1829,142,0.410404624277457
1830_557_0_1,1830,21,0.0286493860845839
1830_557_0_2,1830,6,0.00739827373612824
183_114_0_1,183,96,0.0774818401937046
183_114_0_2,183,60,0.0473559589581689
1831_557_1_1,1831,6,1
1831_557_1_2,1831,21,0.176470588235294
1832_557_2_1,1832,7,0.636363636363636
1832_557_2_2,1832,38,0.447058823529412
1833_557_3_1,1833,31,1
1834_557_4_2,1834,15,0.16304347826087
1835_557_5_1,1835,216,0.888888888888889
1835_557_5_2,1835,46,0.189300411522634
1836_558_0_1,1836,124,0.253061224489796
1836_558_0_2,1836,339,0.788372093023256
1837_558_1_1,1837,40,0.0656814449917898
1837_558_1_2,1837,33,0.063953488372093
1838_559_0_1,1838,6,1
1839_559_1_1,1839,43,0.062049062049062
1839_559_1_2,1839,24,0.0346320346320346
1840_55_0_1,1840,6,0.00701754385964912
1840_55_0_2,1840,31,0.033013844515442
1841_560_0_1,1841,30,0.0609756097560976
1841_560_0_2,1841,12,0.0198347107438017
1842_560_1_1,1842,80,0.154440154440154
1842_560_1_2,1842,33,0.0637065637065637
1845_560_4_1,1845,99,0.510309278350515
1845_560_4_2,1845,228,1
1846_560_5_1,1846,22,0.55
1846_560_5_2,1846,22,0.55
1847_560_6_1,1847,13,1
1847_560_6_2,1847,19,0.358490566037736
1848_561_0_1,1848,12,1
1849_561_1_1,1849,6,1
1849_561_1_2,1849,16,0.285714285714286
1850_561_2_1,1850,26,0.0381791483113069
1850_561_2_2,1850,26,0.0416
185_1150_0_1,185,65,0.0613207547169811
185_1150_0_2,185,70,0.0712105798575788
1851_561_3_1,1851,2,1
1851_561_3_2,1851,4,0.0344827586206897
1852_562_0_1,1852,47,0.0760517799352751
1853_563_0_1,1853,138,0.407079646017699
1854_563_1_1,1854,55,0.0779036827195467
1855_563_2_1,1855,117,0.146984924623116
1856_563_3_1,1856,55,0.0779036827195467
1857_564_0_1,1857,35,0.0764192139737991
1860_564_3_1,1860,72,0.351219512195122
186_1151_0_1,186,30,0.0441826215022091
1861_565_0_1,1861,230,0.618279569892473
1862_565_1_1,1862,315,0.627490039840637
1862_565_1_2,1862,60,0.0792602377807133
1863_565_2_1,1863,294,0.588
1863_565_2_2,1863,54,0.071523178807947
1864_565_3_1,1864,67,0.11336717428088
1864_565_3_2,1864,52,0.0920353982300885
1865_565_4_1,1865,160,0.32520325203252
1865_565_4_2,1865,193,0.606918238993711
1866_565_5_2,1866,36,0.257142857142857
1867_565_6_2,1867,36,0.257142857142857
1868_565_7_1,1868,250,0.637755102040816
1868_565_7_2,1868,199,0.398
1870_566_1_1,1870,66,0.0917941585535466
187_1152_0_1,187,89,0.14759535655058
1872_566_3_1,1872,5,0.0264550264550265
1873_566_4_1,1873,279,0.523452157598499
1873_566_4_2,1873,63,0.0813953488372093
1874_567_0_1,1874,29,1
1874_567_0_2,1874,13,0.164556962025316
1875_567_1_1,1875,40,0.0686106346483705
1875_567_1_2,1875,15,0.0297619047619048
1877_567_3_1,1877,27,0.574468085106383
1879_567_5_1,1879,204,0.369565217391304
188_1153_0_1,188,74,0.925
188_1153_0_2,188,54,0.870967741935484
1881_568_0_1,1881,31,1
1881_568_0_2,1881,64,1
1884_568_3_1,1884,164,0.448087431693989
1885_569_0_1,1885,79,0.669491525423729
1886_569_1_1,1886,5,0.135135135135135
1886_569_1_2,1886,11,0.297297297297297
1887_56_0_1,1887,17,0.0283806343906511
1887_56_0_2,1887,9,0.0193965517241379
1888_56_1_1,1888,6,1
1888_56_1_2,1888,50,0.561797752808989
1889_56_2_1,1889,6,1
