ogc_fid,page_no,track_id,start_lon,start_lat,end_lon,end_lat
67,1050,0,11.5986683,48.1294633,11.560988,48.204426
68,1051,0,11.561148,48.204438,11.58509,48.157248
69,1052,0,11.585078,48.157254,11.533493,48.140134
70,1053,0,11.533553,48.140128,11.53041,48.103744
71,1054,0,11.530397,48.103725,11.549635,48.1377083
72,1055,0,11.549635,48.1377083,11.5343853,48.118824
73,1056,0,11.5344051,48.1188556,11.5553504,48.1326549
74,1057,0,11.5553915,48.1326289,11.717615,48.204622
75,1058,0,11.717722,48.204635,11.61719,48.137163
76,1059,0,11.61705,48.137165,11.451122,48.098385
77,105,0,11.5635812,48.1730519,11.5094919,48.1134693
78,1060,0,11.451103,48.098395,11.439433,48.091177
79,1061,0,11.439422,48.091164,11.414095,48.078817
80,1062,0,11.4141,48.078832,11.578656,48.132869
81,1063,0,11.578546,48.133129,11.490377,48.1404695
82,1064,0,11.490421,48.1404627,11.528947,48.0936424
83,1065,0,11.5289933,48.0936368,11.6292067,48.06803
84,1066,0,11.6291617,48.0680083,11.5988217,48.1275567
85,1067,0,11.5989,48.1276,11.671359,48.227022
86,1068,0,11.671402,48.226776,11.5930167,48.1253583
87,1069,0,11.5930167,48.1253583,11.57917,48.109605
88,106,0,11.5094682,48.1134568,11.4644433,48.0864466
89,1070,0,11.5791583,48.10962,11.60613,48.0939333
90,1071,0,11.60618,48.0939417,11.565965,48.1039167
91,1072,0,11.5659333,48.1038783,11.60665,48.0992117
92,1073,0,11.6066633,48.099175,11.4777417,48.1155
93,1074,0,11.4778917,48.1155067,11.5053667,48.1195183
94,1075,0,11.5053683,48.119505,11.48765,48.117135
95,1076,0,11.48765,48.117135,11.715768,48.07319
96,1077,0,11.7159,48.073207,11.641673,48.246142
97,1078,0,11.641673,48.246142,11.676804,48.090775
98,1079,0,11.67681,48.09081,11.573995,48.138445
99,107,0,11.4643933,48.08644,11.6279795,48.215389
100,1080,0,11.573995,48.138445,11.537238,48.15764
101,1081,0,11.537232,48.157557,11.64176,48.1125817
102,1082,0,11.6418133,48.112605,11.713332,48.07379
103,1083,0,11.713422,48.073702,11.530977,48.165938
104,1084,0,11.531117,48.165977,11.542609,48.127548
105,1085,0,11.542325,48.127677,11.5293211,48.069964
106,1086,0,11.5293069,48.069937,11.670907,48.199318
107,1087,0,11.670987,48.199293,11.712228,48.159785
108,1088,0,11.712225,48.159792,11.51195,48.1123933
109,1089,0,11.5119483,48.1123933,11.6250167,48.08191
110,108,0,11.6279795,48.215389,11.5655137,48.1818951
111,1090,0,11.624905,48.08192,11.707221,48.210728
112,1091,0,11.707158,48.210691,11.5023352,48.0946034
113,1092,0,11.5022868,48.0946096,11.4485746,48.0998128
114,1093,0,11.4486328,48.0997725,11.451311,48.098435
115,1094,0,11.451262,48.098451,11.689797,48.07731
116,1095,0,11.689783,48.077302,11.701107,48.06641
117,1096,0,11.701053,48.06645,11.6123983,48.1045767
118,1097,0,11.61248,48.10455,11.3971782,48.1536984
119,1098,0,11.3974142,48.153913,11.4364807,48.1968938
120,1099,0,11.4369569,48.1950753,11.46219,48.073187
121,109,0,11.5655142,48.1819085,11.5652702,48.1823492
122,109,1,11.5277336,48.1003977,11.380609,48.1259448
123,10,0,11.45827,48.16584,11.564536,48.145724
124,1100,0,11.462221,48.073235,11.664465,48.200857
125,1101,0,11.664332,48.200788,11.5724917,48.0986633
126,1102,0,11.57256,48.0986867,11.616552,48.134095
127,1103,0,11.616778,48.13415,11.673047,48.207485
128,1104,0,11.673043,48.2075,11.49852,48.100563
129,1105,0,11.498498,48.100563,11.4958994,48.0869751
130,1106,0,11.495912,48.0870222,11.541646,48.103219
131,1107,0,11.541623,48.10321,11.6275299,48.1017248
132,1108,0,11.6275711,48.1017014,11.376068,48.157286
133,1109,0,11.376003,48.157323,11.391888,48.110605
134,110,0,11.3805774,48.1259348,11.507312,48.0943082
135,1110,0,11.39184,48.110589,11.41235,48.108739
136,1111,0,11.412305,48.108746,11.4674255,48.0959238
137,1112,0,11.4673759,48.0959347,11.4815755,48.0877792
138,1113,0,11.4816341,48.0877579,11.657393,48.075937
139,1114,0,11.657388,48.075898,11.4277,48.2047
140,1115,0,11.4349,48.2043,11.5332,48.2471
141,1116,0,11.5332,48.2475,11.5323,48.223
142,1117,0,11.5322,48.2227,11.4367,48.1989
143,1118,0,11.4376,48.2009,11.5426,48.23
144,1119,0,11.5426,48.2303,11.5235,48.1764
145,111,0,11.5073742,48.0943122,11.5321189,48.0999653
146,111,1,11.706504,48.061618,11.7062549,48.061728
147,111,2,11.5360907,48.1001006,11.5499956,48.1272299
148,1120,0,11.5239,48.1764,11.673825,48.231442
149,1121,0,11.673783,48.231435,11.523867,48.214665
150,1122,0,11.52395,48.214678,11.63343,48.207168
151,1123,0,11.633418,48.207215,11.45848,48.188859
152,1124,0,11.360955,48.2258817,11.648068,48.134787
153,1125,0,11.647783,48.134728,11.62284,48.209805
154,1126,0,11.622807,48.209817,11.62446,48.190953
155,1127,0,11.624425,48.190917,11.659954,48.234745
156,1128,0,11.659882,48.234716,11.619988,48.199204
157,1129,0,11.619955,48.19916,11.646437,48.154846
158,112,0,11.5499411,48.1272056,11.5072228,48.0903476
159,112,1,11.7203737,48.1306052,11.3635556,48.2284831
160,112,2,11.547571,48.1593787,11.5285727,48.1716748
161,1130,0,11.646435,48.154882,11.656929,48.166441
162,1131,0,11.656952,48.166412,11.5167433,48.123815
163,1132,0,11.5167717,48.1238133,11.543721,48.13279
164,1133,0,11.543721,48.1328,11.5945231,48.15081
165,1134,0,11.5945128,48.1508073,11.5870967,48.18788
166,1135,0,11.5891433,48.187885,11.5131867,48.1244883
167,1136,0,11.5133283,48.1244933,11.679485,48.219338
168,1137,0,11.679482,48.219335,11.683493,48.118397
169,1138,0,11.68395,48.118337,11.5312,48.2201
170,1139,0,11.5288,48.2106,11.4265,48.1759
171,113,0,11.3635154,48.2284403,11.4162054,48.1975865
172,113,1,11.364593,48.115036,11.364373,48.11525
173,1140,0,11.4269,48.1762,11.3994,48.2388
174,1141,0,11.4098,48.2217,11.5045,48.2159
175,1142,0,11.5055,48.2164,11.6891,48.2309
176,1143,0,11.6892,48.2306,11.597,48.2281
177,1144,0,11.5968,48.2279,11.4804,48.1643
178,1145,0,11.4751,48.1644,11.5947058,48.1643623
179,1146,0,11.5948007,48.1642953,11.4937405,48.1125116
180,1147,0,11.4937017,48.1125217,11.5288726,48.0992032
181,1148,0,11.5288808,48.0992144,11.4811889,48.091975
182,1149,0,11.4811962,48.0920174,11.4872441,48.1088648
183,114,0,11.4162188,48.1975757,11.7134573,48.1119795
184,114,1,11.5738,48.15741,11.63553,48.06321
185,1150,0,11.4872436,48.1088647,11.679545,48.219658
186,1151,0,11.679545,48.219658,11.5675283,48.1344967
187,1152,0,11.5675283,48.1344967,11.611345,48.0644917
188,1153,0,11.611345,48.064415,11.6103833,48.068565
189,1154,0,11.6104317,48.06855,11.5281683,48.0810683
190,1155,0,11.5281467,48.0810567,11.58165,48.1306183
191,1156,0,11.5816183,48.1306117,11.607655,48.0774817
192,1157,0,11.6077217,48.0772667,11.600605,48.0795633
193,1158,0,11.600605,48.0795633,11.5947383,48.0911083
194,1159,0,11.594785,48.0911383,11.5983083,48.0678967
195,115,0,11.7134326,48.1119881,11.5194529,48.1505101
196,115,1,11.555516,48.140067,11.528896,48.066273
197,1160,0,11.5982383,48.0679133,11.6126733,48.08923
198,1161,0,11.6126183,48.0893033,11.4796483,48.1155217
199,1162,0,11.4794483,48.1155617,11.5837633,48.102255
200,1163,0,11.5837167,48.1023383,11.6148,48.06216
201,1164,0,11.614845,48.06212,11.5871933,48.0629717
202,1165,0,11.5871967,48.0630233,11.60661,48.0847083
203,1166,0,11.6066283,48.0846617,11.49458,48.0842883
204,1167,0,11.49465,48.0842633,11.6083633,48.0968283
205,1168,0,11.6084333,48.096745,11.5649621,48.1468047
206,1169,0,11.564957,48.146793,11.419068,48.106783
207,116,0,11.5194529,48.1505101,11.3610571,48.1142217
208,116,1,11.7064294,48.0616221,11.6757112,48.1974419
209,1170,0,11.417745,48.1072,11.4824768,48.0837788
210,1171,0,11.4824743,48.0837751,11.5119102,48.0944282
211,1172,0,11.5119724,48.0944297,11.667207,48.084117
212,1173,0,11.667128,48.083865,11.38097,48.214085
213,1174,0,11.3812883,48.2138983,11.4735335,48.0935503
214,1175,0,11.4735322,48.093549,11.4480111,48.1057658
215,1176,0,11.4480738,48.1057622,11.4795077,48.1152729
216,1177,0,11.4795569,48.115273,11.5094293,48.0944805
217,1178,0,11.5093597,48.0944773,11.4937751,48.0780045
218,1179,0,11.4937311,48.0780363,11.6786,48.235632
219,117,0,11.6753147,48.1975635,11.6430253,48.2481486
220,117,1,11.690416,48.2481276,11.4457225,48.2481426
221,117,2,11.5433997,48.1322165,11.5330803,48.1695075
222,1180,0,11.678558,48.23555,11.660652,48.194938
223,1181,0,11.660638,48.194878,11.601007,48.206748
224,1182,0,11.601008,48.206748,11.601122,48.206698
225,1183,0,11.60112,48.206699,11.600949,48.206794
226,1184,0,11.600945,48.206796,11.600941,48.20661
227,1185,0,11.600942,48.206611,11.60095,48.206624
228,1186,0,11.60095,48.206624,11.600903,48.206656
229,1187,0,11.600904,48.206656,11.600901,48.206573
230,1188,0,11.600903,48.206575,11.600995,48.206673
231,1189,0,11.601005,48.206667,11.583495,48.227377
232,118,0,11.533109,48.1694849,11.5323502,48.0999702
233,118,1,11.543369,48.1322175,11.5297344,48.1595822
234,1190,0,11.583441,48.227422,11.650763,48.200712
235,1191,0,11.65085,48.200702,11.661002,48.166253
236,1192,0,11.661078,48.16622,11.705647,48.135532
237,1193,0,11.705685,48.135535,11.661202,48.14675
238,1194,0,11.661217,48.146768,11.67539,48.216355
239,1195,0,11.67541,48.216398,11.679545,48.237295
240,1196,0,11.679482,48.237303,11.677478,48.222893
241,1197,0,11.677478,48.222893,11.466015,48.1927117
242,1198,0,11.466015,48.1927133,11.5093833,48.143415
243,1199,0,11.5097967,48.1433733,11.536848,48.139935
244,119,0,11.5297999,48.1595986,11.532175,48.0999994
245,119,1,11.3917711,48.0623134,11.564497,48.208659
246,11,0,11.564582,48.145735,11.552175,48.165785
247,1200,0,11.536718,48.139943,11.542947,48.175997
248,1201,0,11.543153,48.176073,11.38372,48.185974
249,1202,0,11.383809,48.185931,11.4656833,48.1938933
250,1203,0,11.4656833,48.1938917,11.4951469,48.0966975
251,1204,0,11.4951459,48.0966971,11.5074983,48.0942961
252,1205,0,11.507506,48.0942965,11.4892217,48.1538533
253,1206,0,11.4892433,48.1538433,11.477345,48.1786917
254,1207,0,11.4773733,48.178695,11.48518,48.1788283
255,1208,0,11.48537,48.178875,11.66518,48.07391
256,1209,0,11.66518,48.07391,11.5020883,48.1556267
257,120,0,11.56433,48.20865,11.612128,48.0619016
258,120,1,11.582673,48.248218,11.542235,48.061757
259,120,2,11.5327126,48.2480402,11.3613011,48.1141716
260,120,3,11.5437321,48.1324883,11.5540348,48.1543313
261,1210,0,11.5020883,48.1556267,11.4973233,48.1524767
262,1211,0,11.4973283,48.1524617,11.673143,48.23678
263,1212,0,11.673128,48.236733,11.673597,48.21347
264,1213,0,11.673592,48.21342,11.679925,48.227993
265,1214,0,11.679925,48.227993,11.694052,48.220155
266,1215,0,11.69413,48.220208,11.666628,48.218483
267,1216,0,11.666695,48.218478,11.68272,48.22308
268,1217,0,11.68272,48.22308,11.5362083,48.1536933
269,1218,0,11.5362083,48.1536933,11.679927,48.23314
270,1219,0,11.679877,48.233098,11.722008,48.152697
271,121,0,11.5540076,48.1543619,11.5437731,48.1322096
272,121,1,11.5437942,48.1324692,11.5730267,48.1487126
273,1220,0,11.721963,48.152683,11.671365,48.219163
274,1221,0,11.671345,48.219133,11.51668,48.11405
275,1222,0,11.51668,48.114015,11.5071725,48.1439174
276,1223,0,11.506944,48.1439469,11.4092349,48.2119766
277,1224,0,11.4092516,48.2118516,11.652807,48.070818
278,1225,0,11.678232,48.063598,11.408208,48.209232
279,1226,0,11.40808,48.209163,11.42978,48.178658
280,1227,0,11.42958,48.178475,11.593062,48.195917
281,1228,0,11.592979,48.195977,11.549858,48.245561
282,1229,0,11.549809,48.245461,11.592322,48.152264
283,122,0,11.572991,48.148724,11.5440951,48.1324628
284,122,1,11.4522052,48.1534064,11.6271402,48.1280263
285,1230,0,11.592313,48.15227,11.599664,48.140701
286,1231,0,11.599819,48.140666,11.455095,48.151967
287,1232,0,11.454814,48.152021,11.618033,48.189958
288,1233,0,11.61801,48.189549,11.547921,48.135619
289,1234,0,11.54792,48.135621,11.544574,48.127553
290,1235,0,11.544563,48.127523,11.54817,48.095397
291,1236,0,11.548167,48.095441,11.629288,48.07112
292,1237,0,11.629045,48.071075,11.604593,48.07389
293,1238,0,11.60445,48.074081,11.55586,48.134649
294,1239,0,11.555858,48.134619,11.543502,48.139409
295,123,0,11.6271865,48.1279906,11.7203083,48.0789166
296,1240,0,11.543506,48.139407,11.494863,48.084928
297,1241,0,11.494849,48.084893,11.37749,48.125189
298,1242,0,11.377552,48.1252,11.591817,48.147605
299,1244,0,11.365097,48.223498,11.586078,48.160631
300,1245,0,11.586074,48.160607,11.384752,48.212137
301,1246,0,11.383502,48.212873,11.66176,48.071658
302,1247,0,11.66172,48.071545,11.45191,48.239597
303,1248,0,11.451932,48.239872,11.52381,48.223017
304,1249,0,11.523707,48.222983,11.460266,48.146725
305,124,0,11.720375,48.0789399,11.4502215,48.1244945
306,124,1,11.680499,48.248197,11.559436,48.140845
307,1250,0,11.460266,48.146725,11.549464,48.145774
308,1251,0,11.549457,48.145774,11.54899,48.143671
309,1252,0,11.549006,48.143664,11.656985,48.077435
310,1253,0,11.656987,48.077435,11.669078,48.062425
311,1254,0,11.669058,48.062463,11.564667,48.170166
312,1255,0,11.564659,48.170207,11.669153,48.068658
313,1256,0,11.669153,48.068658,11.43407,48.116759
314,1257,0,11.43412,48.116747,11.571631,48.143946
315,1258,0,11.57165,48.143946,11.716015,48.110682
316,1259,0,11.715888,48.110702,11.622118,48.187665
317,125,0,11.4501571,48.1245052,11.6453657,48.1627845
318,125,1,11.6181712,48.1252098,11.6187533,48.1245981
319,125,2,11.5881216,48.1681833,11.5912419,48.1717329
320,125,3,11.6714878,48.0681037,11.6638336,48.0733261
321,125,4,11.5334446,48.153068,11.5420221,48.1509557
322,1260,0,11.622118,48.187644,11.692457,48.161509
323,1261,0,11.692457,48.161509,11.533934,48.112066
324,1262,0,11.533933,48.112122,11.514194,48.161424
325,1263,0,11.514217,48.161431,11.664912,48.072473
326,1264,0,11.664912,48.072473,11.511348,48.157668
327,1265,0,11.511344,48.157669,11.574095,48.119925
328,1266,0,11.574151,48.119901,11.533689,48.116724
329,1267,0,11.533704,48.116722,11.50263,48.121812
330,1268,0,11.502632,48.121858,11.695638,48.195296
331,1269,0,11.695441,48.195141,11.553726,48.100173
332,126,0,11.5420403,48.1509506,11.5597687,48.1474212
333,126,1,11.4611829,48.1056588,11.5199636,48.1500728
334,1270,0,11.55369,48.100164,11.535442,48.087965
335,1271,0,11.535414,48.087937,11.443631,48.148486
336,1272,0,11.443633,48.148486,11.539983,48.106488
337,1273,0,11.539995,48.106452,11.52963,48.101364
338,1274,0,11.529617,48.101344,11.381203,48.133436
339,1275,0,11.380995,48.13339,11.545007,48.128655
340,1276,0,11.544998,48.128618,11.513339,48.074885
341,1277,0,11.513346,48.074882,11.619195,48.094002
342,1278,0,11.619067,48.094007,11.369186,48.1252
343,1279,0,11.369283,48.125128,11.382045,48.127101
344,127,0,11.5199636,48.1500728,11.5071185,48.0966274
345,127,1,11.4725775,48.0616101,11.4935241,48.081663
346,1280,0,11.382063,48.127056,11.409843,48.133726
347,1281,0,11.409883,48.13367,11.566091,48.196781
348,1282,0,11.566083,48.196811,11.384375,48.132871
349,1283,0,11.384376,48.132868,11.384326,48.132903
350,1284,0,11.384323,48.132903,11.3844,48.132855
351,1285,0,11.384398,48.132855,11.571598,48.191586
352,1286,0,11.571595,48.191586,11.56823,48.18815
353,1287,0,11.568218,48.188223,11.39771,48.138563
354,1288,0,11.397518,48.138508,11.524003,48.092153
355,1289,0,11.523939,48.092161,11.600646,48.088881
356,128,0,11.4935575,48.0817013,11.5322843,48.0999126
357,128,1,11.521148,48.0960043,11.4481501,48.0616186
358,128,2,11.361149,48.225759,11.622494,48.195778
359,1290,0,11.600621,48.088853,11.522645,48.247078
360,1291,0,11.522678,48.247104,11.525821,48.077528
361,1292,0,11.525831,48.077538,11.541491,48.096201
362,1293,0,11.541473,48.096171,11.384541,48.133118
363,1294,0,11.384525,48.13312,11.510402,48.094543
364,1295,0,11.510322,48.094541,11.52863,48.11826
365,1296,0,11.528656,48.118286,11.53473,48.1597
366,1297,0,11.534792,48.1597,11.636023,48.179404
367,1298,0,11.635851,48.179533,11.580579,48.127859
368,1299,0,11.580628,48.12789,11.608816,48.069281
369,129,0,11.622643,48.195712,11.361055,48.226169
370,129,1,11.609227,48.182908,11.360831,48.226225
371,129,2,11.6352054,48.1680422,11.634849,48.1673299
372,129,3,11.563675,48.061636,11.52885,48.141485
373,129,4,11.550784,48.161511,11.550753,48.161575
374,129,5,11.5161721,48.0989606,11.5026972,48.1195757
375,12,0,11.552175,48.165814,11.540807,48.226031
376,12,1,11.7213412,48.1839263,11.6430087,48.2478371
377,1300,0,11.608866,48.069251,11.61039,48.094056
378,1301,0,11.61039,48.094056,11.549468,48.109926
379,1302,0,11.549474,48.109937,11.526592,48.12603
380,1303,0,11.52657,48.126044,11.625923,48.134609
381,1304,0,11.626156,48.134591,11.59091,48.130667
382,1305,0,11.590909,48.130674,11.598219,48.148058
383,1306,0,11.598242,48.148083,11.586601,48.163312
384,1307,0,11.586603,48.163346,11.59847,48.148331
385,1308,0,11.598431,48.148294,11.5231,48.107036
386,1309,0,11.523155,48.107068,11.606408,48.081431
387,130,0,11.5026991,48.1196349,11.5074027,48.1376808
388,130,1,11.5333725,48.1372682,11.4579504,48.1056104
389,1310,0,11.606361,48.081516,11.602848,48.07617
390,1311,0,11.602818,48.076151,11.716111,48.127796
391,1312,0,11.71619,48.127935,11.59561,48.084531
392,1313,0,11.595528,48.084635,11.61633,48.149443
393,1314,0,11.616383,48.149251,11.546879,48.134073
394,1315,0,11.546858,48.134147,11.545031,48.165243
395,1316,0,11.545033,48.165245,11.542571,48.163206
396,1317,0,11.542623,48.163248,11.478106,48.11886
397,1318,0,11.478126,48.118965,11.542423,48.163146
398,1319,0,11.542423,48.163148,11.598805,48.174938
399,131,0,11.4578926,48.1056364,11.5758815,48.1843601
400,131,1,11.5074367,48.1376701,11.5163585,48.0991828
401,1320,0,11.598685,48.174826,11.53743,48.157491
402,1321,0,11.537436,48.157606,11.604786,48.073588
403,1322,0,11.604691,48.073705,11.625733,48.062175
404,1323,0,11.625733,48.062141,11.626271,48.067278
405,1324,0,11.626268,48.06725,11.563996,48.151063
406,1325,0,11.563996,48.151063,11.55931,48.125796
407,1326,0,11.559475,48.125755,11.601921,48.073481
408,1327,0,11.60189,48.073453,11.593985,48.175185
409,1328,0,11.592608,48.175718,11.611721,48.078711
410,1329,0,11.611736,48.07869,11.671665,48.228991
411,132,0,11.5756048,48.1843725,11.4767174,48.0651879
412,132,1,11.5158873,48.0983262,11.5163232,48.0988651
413,132,2,11.5164521,48.0992384,11.4545904,48.0669078
414,1330,0,11.671796,48.229068,11.630476,48.177126
415,1331,0,11.630468,48.176996,11.634683,48.23165
416,1332,0,11.634817,48.231917,11.573658,48.139935
417,1333,0,11.573696,48.139971,11.692359,48.112981
418,1334,0,11.692225,48.11296,11.629423,48.06694
419,1335,0,11.629488,48.066933,11.653853,48.077826
420,1336,0,11.65386,48.077848,11.691942,48.113122
421,1337,0,11.691992,48.113089,11.605011,48.072635
422,1338,0,11.605011,48.072635,11.603706,48.06792
423,1339,0,11.60378,48.067911,11.612415,48.074978
424,133,0,11.4545573,48.0668756,11.4480222,48.0616254
425,133,1,11.368025,48.062068,11.6883021,48.1346947
426,133,2,11.5162677,48.0995479,11.5163543,48.0988779
427,1340,0,11.612383,48.074941,11.610455,48.06715
428,1341,0,11.610416,48.067223,11.556255,48.12847
429,1342,0,11.556335,48.128503,11.57639,48.13584
430,1343,0,11.576383,48.135841,11.565783,48.133918
431,1344,0,11.565813,48.133946,11.571478,48.134236
432,1345,0,11.571508,48.134251,11.582201,48.120173
433,1346,0,11.582203,48.120173,11.577763,48.137785
434,1347,0,11.577768,48.137783,11.578371,48.139576
435,1348,0,11.578373,48.13958,11.578265,48.142668
436,1349,0,11.578248,48.142668,11.583571,48.144256
437,134,0,11.6883142,48.1346898,11.5041278,48.1006245
438,134,1,11.659564,48.2481297,11.6692591,48.2339629
439,1350,0,11.583573,48.144256,11.583281,48.138541
440,1351,0,11.583293,48.138543,11.576996,48.145092
441,1352,0,11.576998,48.145103,11.585739,48.131848
442,1353,0,11.585739,48.131849,11.586111,48.128933
443,1354,0,11.586111,48.128933,11.603243,48.127628
444,1355,0,11.603256,48.127636,11.565931,48.133686
445,1356,0,11.565931,48.133686,11.594578,48.128353
446,1357,0,11.594578,48.128353,11.576043,48.13709
447,1358,0,11.576043,48.13709,11.576043,48.136566
448,1359,0,11.576043,48.136566,11.576153,48.136933
449,135,0,11.6691946,48.2339222,11.6627463,48.2277805
450,1360,0,11.576153,48.136933,11.650885,48.118843
451,1361,0,11.650881,48.118776,11.424435,48.150543
452,1362,0,11.424435,48.15054,11.557928,48.226915
453,1363,0,11.557398,48.226901,11.68143,48.117863
454,1364,0,11.681278,48.117924,11.675604,48.119277
455,1365,0,11.675855,48.119277,11.65134,48.077848
456,1366,0,11.65134,48.07785,11.65055,48.098498
457,1367,0,11.650695,48.098471,11.6155,48.111036
458,1368,0,11.615508,48.111171,11.64991,48.081466
459,1369,0,11.649916,48.081418,11.649613,48.092301
460,136,0,11.6627391,48.2278503,11.6594997,48.248184
461,136,1,11.7226824,48.2053213,11.361389,48.128773
462,136,2,11.5437162,48.1324574,11.5767776,48.1474677
463,1370,0,11.649468,48.092301,11.679995,48.116058
464,1371,0,11.680158,48.116141,11.659871,48.139166
465,1372,0,11.660235,48.139145,11.607849,48.109023
466,1373,0,11.605918,48.108787,11.70928,48.152174
467,1374,0,11.707928,48.150758,11.616157,48.131577
468,1375,0,11.616163,48.13158,11.703023,48.191238
469,1376,0,11.702768,48.191284,11.575057,48.145714
470,1377,0,11.575058,48.145718,11.556132,48.12812
471,1378,0,11.556247,48.128048,11.652392,48.155163
472,1379,0,11.652287,48.155193,11.640692,48.155182
473,137,0,11.5767376,48.1474947,11.5460135,48.1323723
474,137,1,11.4966537,48.088848,11.4604113,48.2066364
475,1380,0,11.640582,48.155197,11.559842,48.150982
476,1381,0,11.559855,48.151054,11.574535,48.195213
477,1382,0,11.574328,48.195213,11.601295,48.126511
478,1383,0,11.601427,48.126595,11.541238,48.110764
479,1384,0,11.541735,48.110836,11.65122,48.191128
480,1385,0,11.650873,48.191166,11.711387,48.166489
481,1386,0,11.711108,48.166321,11.560723,48.136303
482,1387,0,11.560713,48.136311,11.53471,48.139256
483,1388,0,11.53471,48.139252,11.644354,48.061782
484,1389,0,11.644993,48.061836,11.495168,48.19396
485,138,0,11.4606319,48.2067704,11.5255883,48.1100609
486,1390,0,11.495256,48.193988,11.365271,48.130105
487,1391,0,11.365258,48.130121,11.399983,48.152113
488,1392,0,11.3998,48.152036,11.54818,48.140735
489,1393,0,11.548107,48.140756,11.541354,48.100659
490,1394,0,11.541359,48.100632,11.380443,48.187858
491,1395,0,11.380328,48.18793,11.429863,48.1737
492,1396,0,11.429865,48.173743,11.542783,48.162438
493,1397,0,11.542935,48.16235,11.539333,48.154283
494,139,0,11.5254745,48.1100148,11.4333986,48.1822902
495,13,0,11.544727,48.226311,11.3708289,48.248047
496,13,1,11.572526,48.1478467,11.5723512,48.1477484
497,13,2,11.6481114,48.0952,11.6482019,48.0951817
498,13,3,11.360983,48.225891,11.3627029,48.2251179
499,13,4,11.555178,48.085403,11.5551808,48.0854741
500,13,5,11.642918,48.248108,11.706282,48.061617
501,13,6,11.706538,48.061747,11.637433,48.2373
502,140,0,11.4331584,48.1820017,11.4808473,48.2093692
503,140,1,11.6594511,48.2479759,11.631448,48.2481756
504,141,0,11.48133,48.2093057,11.4339191,48.1641927
505,141,1,11.6593071,48.2473398,11.6302557,48.2480691
506,142,0,11.4339174,48.1641876,11.5949656,48.1560938
507,142,1,11.5436351,48.1325602,11.5600897,48.1448333
508,143,0,11.5600751,48.1448311,11.5459962,48.1323696
509,143,1,11.7199239,48.174668,11.7204667,48.1504898
510,144,0,11.7204792,48.1504934,11.7207416,48.1741744
511,144,1,11.555741,48.1123759,11.6647221,48.1773381
512,144,2,11.7227506,48.0916366,11.6797304,48.0628891
513,145,0,11.664882,48.1772997,11.6454445,48.2481069
514,145,1,11.5432009,48.1322083,11.5570193,48.1195726
515,146,0,11.5569903,48.1195916,11.5438677,48.1324891
516,146,1,11.5574722,48.2482067,11.5184569,48.1476151
517,147,0,11.5184569,48.1476151,11.5955426,48.1826466
518,147,1,11.5882427,48.16947,11.6368097,48.1711414
519,148,0,11.6367639,48.1711071,11.5884283,48.1681627
520,148,1,11.7149966,48.0657383,11.6421866,48.246395
521,148,2,11.577222,48.1265452,11.6101006,48.0877999
522,148,3,11.5432449,48.1322745,11.5581471,48.1218708
523,149,0,11.5581132,48.1218481,11.5439497,48.1324395
524,149,1,11.544074,48.081243,11.57969,48.122028
525,149,2,11.5513501,48.1005315,11.5466213,48.1014823
526,149,3,11.7228613,48.1721289,11.6489199,48.1255681
527,14,0,11.63757,48.237573,11.642837,48.24797
528,14,1,11.5274061,48.1044596,11.5274131,48.1047104
529,14,2,11.71968,48.142005,11.588074,48.125343
530,14,3,11.711716,48.064144,11.642954,48.248067
531,14,4,11.5671569,48.128044,11.5671559,48.1280329
532,14,5,11.3610179,48.0930989,11.4592599,48.1084059
533,150,0,11.6487182,48.1255929,11.7227715,48.1652773
534,150,1,11.527889,48.119408,11.527143,48.120323
535,150,2,11.577557,48.1425316,11.5741775,48.1508012
536,151,0,11.5741926,48.1508003,11.5776592,48.1427007
537,151,1,11.6623749,48.1264117,11.4980489,48.1933232
538,151,2,11.3626022,48.2249374,11.3608779,48.2261695
539,152,0,11.4975259,48.193335,11.582583,48.120507
540,152,1,11.470079,48.103891,11.460224,48.09811
541,153,0,11.459937,48.098109,11.431793,48.093809
542,154,0,11.431327,48.093859,11.438837,48.1153
543,155,0,11.439684,48.115072,11.435654,48.11487
544,156,0,11.435785,48.115032,11.465518,48.113675
545,156,1,11.559587,48.141068,11.58957,48.1225242
546,156,2,11.4520519,48.1149605,11.4880117,48.1367417
547,156,3,11.5300586,48.1024475,11.5358431,48.1255815
548,157,0,11.5359163,48.1255666,11.5320249,48.0999078
549,157,1,11.3608901,48.2038008,11.3665364,48.2047892
550,158,0,11.3665643,48.2047483,11.6452893,48.0776799
551,159,0,11.6452891,48.0776801,11.56841,48.13865
552,15,0,11.4597009,48.1083909,11.5686969,48.1289279
553,15,1,11.4003079,48.092377,11.401738,48.089569
554,15,2,11.706475,48.061611,11.3609132,48.2223271
555,15,3,11.378286,48.0617819,11.507199,48.071267
556,160,0,11.56924,48.13849,11.567437,48.0818246
557,160,1,11.7204533,48.1763952,11.720568,48.1764966
558,161,0,11.5673302,48.0818224,11.540324,48.100633
559,162,0,11.540324,48.100633,11.588198,48.132633
560,162,1,11.5211235,48.0961335,11.5208377,48.0959793
561,162,2,11.5050898,48.0944055,11.5289291,48.0992359
562,163,0,11.58821,48.132653,11.576317,48.126053
563,164,0,11.576084,48.125889,11.5340431,48.1894352
564,164,1,11.630876,48.1058047,11.6418873,48.1044845
